source,brand,campaign,influencer_id,user_id,product,date,orders,revenue
Twitter,MuscleBlaze,Winter Bulk,89,0ff28201-f0ce-4a6d-b7df-de906f62f5b0,Protein Powder,2025-07-22,0,0.0
Twitter,Gritzo,Winter Bulk,1,255cb8e1-13e3-496f-9998-2062a630929f,Protein Powder,2025-04-21,2,76.34
YouTube,MuscleBlaze,Winter Bulk,13,b0975ba7-0980-4ead-a7f7-7ce9d2dc0df3,Vitamins,2025-05-12,2,114.29
Twitter,HKVitals,Summer Shred,61,6c27ba02-b006-46c5-b0a4-f4621838bf67,Gainers,2025-02-23,1,133.87
YouTube,HKVitals,Summer Shred,8,4e9ce9d6-35d1-4e87-bacd-363c51e60c3d,Creatine,2024-10-31,2,117.25
Instagram,Gritzo,Winter Bulk,62,3b94feb1-a4a5-42f9-b511-cfac11c7d92c,Vitamins,2025-01-29,3,371.51
Twitter,HKVitals,New Year Fit,34,7f84e675-122c-4beb-9d21-6ae208252577,Protein Powder,2025-03-12,2,243.43
Twitter,MuscleBlaze,Summer Shred,19,d1120937-56a6-4bdc-8746-d36f90f2bc79,Vitamins,2025-07-21,3,85.98
Instagram,Gritzo,Winter Bulk,96,eecaab44-9616-4331-b7ec-dd4f11866db0,Vitamins,2024-07-26,2,287.27
YouTube,HKVitals,Winter Bulk,95,a1d1b88c-511d-4d16-ae20-65510912e4ec,Gainers,2024-12-15,3,158.87
Twitter,Gritzo,Healthy Start,38,bd797247-b12c-4b8c-8f16-2929300a5b23,Protein Powder,2024-10-10,2,93.2
Twitter,HKVitals,Healthy Start,64,0c1b6b75-f737-4c10-993c-207ae8fb1a56,Creatine,2025-06-20,3,423.1
Instagram,HKVitals,Summer Shred,50,a15816dc-db21-47e7-a2c3-d92ab1c3e6ed,Gainers,2024-10-27,3,435.61
YouTube,HKVitals,Winter Bulk,55,2be39f1a-ec9b-49cc-a90a-16064c3b6489,Protein Powder,2024-08-14,0,0.0
Twitter,MuscleBlaze,Summer Shred,59,c969fe2a-a266-4623-8f77-758d915bef4a,Gainers,2025-05-30,4,559.36
Twitter,Gritzo,Healthy Start,75,416b687e-d008-4747-98b2-3ce9092575d7,Protein Powder,2025-06-15,0,0.0
Instagram,HKVitals,New Year Fit,84,c0ad0ae8-ce48-4937-bffa-8d95f0b16669,Protein Powder,2024-11-22,2,190.86
Instagram,HKVitals,New Year Fit,18,c128d93c-b338-4440-a5a6-b310217349f8,Gainers,2024-10-17,6,255.04
Instagram,Gritzo,Winter Bulk,2,f5295b23-e265-4d8b-a1da-33cd6b66fd74,Creatine,2024-12-06,0,0.0
YouTube,Gritzo,Winter Bulk,65,2eb6ce23-855d-4e8b-9369-77fb143af73f,Creatine,2025-04-16,1,44.04
Instagram,MuscleBlaze,New Year Fit,68,702d123d-0dcb-40f6-a561-242255045e10,Protein Powder,2025-03-14,0,0.0
Instagram,Gritzo,Winter Bulk,84,ccf56ea8-8c58-4847-93ff-bb98241251fc,Creatine,2024-11-13,4,589.77
YouTube,Gritzo,Healthy Start,93,5e6c2476-7c26-485f-9b67-d56a2b715c7b,Gainers,2024-09-02,1,108.28
Instagram,HKVitals,Healthy Start,18,0adc3da2-5725-4110-a9b6-20febaf5c3fe,Creatine,2024-08-20,3,168.75
Instagram,HKVitals,New Year Fit,9,26736c45-417e-45e8-b824-1e8de6f04c51,Gainers,2024-10-15,0,0.0
YouTube,MuscleBlaze,Winter Bulk,78,6870ec97-8adc-4a82-8161-6f7c47696134,Creatine,2025-02-22,2,151.13
Instagram,Gritzo,Healthy Start,90,78b81e39-7e20-45a1-b108-35c6951f5e10,Creatine,2025-07-06,8,578.0
YouTube,MuscleBlaze,New Year Fit,80,1cac5dfe-3d16-4068-9b70-729935949d5c,Protein Powder,2024-07-27,2,190.12
YouTube,MuscleBlaze,Winter Bulk,4,781bd682-9daa-485d-bc01-7a42951c4d4a,Vitamins,2025-02-09,1,120.0
YouTube,Gritzo,Summer Shred,86,7be3f24c-f1b8-4e29-b02c-4d617d53e362,Gainers,2024-11-22,5,454.4
Twitter,Gritzo,Healthy Start,61,4b5a909d-ab5a-4402-8ac9-47ad4aab6e44,Vitamins,2024-12-06,3,293.88
Instagram,Gritzo,Summer Shred,31,74b74b97-b232-41bf-b816-d69dce056875,Vitamins,2025-03-07,1,46.03
Instagram,MuscleBlaze,New Year Fit,50,505b3fe3-c8f1-4dcb-95ca-b2556d09fd6e,Protein Powder,2025-07-08,0,0.0
Instagram,MuscleBlaze,Healthy Start,79,8a2aac1b-98d9-44b5-8e0c-bd6c3f92b0be,Protein Powder,2024-11-28,1,144.79
Instagram,HKVitals,Summer Shred,96,6510d7fd-f333-4d28-a426-33a0d54ab97f,Gainers,2024-10-17,1,56.9
YouTube,HKVitals,Summer Shred,78,6fd972df-0ac2-43de-9315-2172334d0705,Vitamins,2025-03-07,0,0.0
Twitter,MuscleBlaze,New Year Fit,14,8835e0b1-cb28-4d73-acf3-6fdf14a88afe,Gainers,2025-06-29,0,0.0
Instagram,HKVitals,Winter Bulk,82,33d7fa8b-e472-48af-aba3-7b98a7b2f333,Vitamins,2024-12-13,1,132.06
Twitter,MuscleBlaze,New Year Fit,63,f4965758-9975-48d6-b35a-caaa91570057,Creatine,2024-09-21,3,352.65
Twitter,Gritzo,Winter Bulk,26,d2cb78f0-6ca6-4e3d-a0f0-a3dd1b0dfcf7,Gainers,2024-08-18,0,0.0
Twitter,Gritzo,Summer Shred,25,a6aa8391-2b36-4121-b7a9-df48fb754ffd,Protein Powder,2025-03-23,4,390.13
YouTube,MuscleBlaze,Summer Shred,86,d1153e73-75e0-4158-a4db-d3c6687981fc,Vitamins,2024-11-13,4,481.71
Instagram,HKVitals,Summer Shred,18,5349a3e1-6cbc-4561-a3ab-bc0fb6bb4866,Creatine,2025-06-15,1,142.75
Instagram,MuscleBlaze,Summer Shred,73,af5bda02-1d8b-4b96-8d32-93eb8317d5c0,Creatine,2025-05-15,0,0.0
YouTube,MuscleBlaze,New Year Fit,88,054cb923-80aa-426e-aeb9-e0868fb9f6d0,Vitamins,2025-07-01,1,55.87
Instagram,HKVitals,New Year Fit,74,7020fc41-2bdc-4edc-aabf-9784c319f7e7,Creatine,2025-03-21,1,96.12
YouTube,HKVitals,Winter Bulk,80,8c66c2c8-b22a-4f68-b610-876b7b4794a8,Protein Powder,2025-01-29,2,56.74
YouTube,Gritzo,New Year Fit,55,8a5e1a91-f961-4d56-84aa-5af7b16d286b,Protein Powder,2024-11-18,0,0.0
YouTube,MuscleBlaze,Winter Bulk,11,bc976914-2186-45cf-a9e5-af055634531b,Creatine,2025-07-06,3,359.66
Twitter,MuscleBlaze,New Year Fit,16,4fb399f2-2a51-45fa-b88b-197f93dbbe62,Vitamins,2025-04-12,1,88.12
Twitter,MuscleBlaze,Healthy Start,77,d8119bfe-aff1-415c-a2b7-6bb05260fceb,Protein Powder,2025-01-27,0,0.0
Twitter,Gritzo,Healthy Start,38,597e03b3-a5d7-4376-8feb-8bc5e9c8797d,Gainers,2025-02-19,1,29.57
Twitter,HKVitals,Summer Shred,46,705683eb-3beb-4478-bd87-97214f5434ba,Vitamins,2025-07-03,1,30.12
YouTube,HKVitals,Winter Bulk,10,45f9f229-a1f6-445c-82e6-ae6808257581,Creatine,2024-10-17,2,209.89
YouTube,Gritzo,Summer Shred,80,77426639-192a-495d-8200-1922f9d2ea1e,Protein Powder,2025-03-09,3,390.41
Twitter,MuscleBlaze,Healthy Start,61,472febbd-a4bd-4fd8-9343-f69f60fcd0db,Protein Powder,2024-09-26,4,582.29
YouTube,MuscleBlaze,New Year Fit,44,4a1b3d1d-471a-4d2f-8a23-1893e175d6c6,Creatine,2024-07-27,5,619.16
YouTube,MuscleBlaze,Summer Shred,43,f5ab9c0a-5ad5-4afd-bcde-14b72ee3444a,Vitamins,2025-07-14,1,43.38
Instagram,MuscleBlaze,Healthy Start,71,5ca597e5-1955-4ca9-9baa-0220a6fddc84,Protein Powder,2024-10-09,2,204.42
Twitter,HKVitals,Summer Shred,64,8325eae8-c2bf-4c62-975f-6052738fee26,Protein Powder,2024-09-17,1,62.38
YouTube,Gritzo,New Year Fit,10,b978b944-1346-44f7-a247-0c02c9330074,Protein Powder,2024-09-08,1,124.08
Instagram,Gritzo,Winter Bulk,62,8a347193-061d-477a-851e-708a5c5a9666,Creatine,2025-01-04,2,158.28
Twitter,HKVitals,Summer Shred,6,41571c4a-eecb-45e2-a9ed-6ce1b4d337b0,Protein Powder,2025-07-11,2,180.72
YouTube,HKVitals,Winter Bulk,65,47c5f9cc-f9fc-40ff-8aa5-2e79f50ae1ca,Creatine,2024-09-03,4,453.97
Instagram,MuscleBlaze,Healthy Start,62,0ff8dce9-cb0b-4a3a-a9a3-aad8558a4d9a,Vitamins,2024-08-18,6,356.71
YouTube,Gritzo,Summer Shred,8,ce0f81a4-8ac1-4562-9e2b-d246381e05ff,Vitamins,2024-12-16,2,104.83
YouTube,Gritzo,New Year Fit,78,f9d934b2-9897-438e-9a10-f84af9e259e4,Protein Powder,2025-04-23,1,127.83
Instagram,HKVitals,Summer Shred,62,f1cde0bb-2a1e-4936-acbd-b8a0b9e6de2b,Gainers,2025-01-15,1,90.46
Instagram,Gritzo,Winter Bulk,90,c8cf8862-f06b-4471-8dfd-9018863037b8,Gainers,2024-11-10,1,65.7
YouTube,HKVitals,Winter Bulk,55,97a26a7a-d72c-4537-9bad-077b500555a3,Protein Powder,2025-05-14,0,0.0
Twitter,MuscleBlaze,Healthy Start,16,c7581a1f-0be5-451e-b829-85adc14b4710,Creatine,2024-09-30,0,0.0
YouTube,MuscleBlaze,New Year Fit,44,4332feff-7273-478f-8c9e-bac3ab8fc9b4,Protein Powder,2024-11-19,2,215.18
YouTube,MuscleBlaze,Summer Shred,30,c3823306-e222-4552-9fdd-802ebd971118,Protein Powder,2025-06-08,2,210.79
YouTube,Gritzo,Summer Shred,53,fcf05ccf-24b8-4efb-9843-26555c794617,Protein Powder,2025-03-10,1,73.93
YouTube,MuscleBlaze,Summer Shred,32,65826e5f-9f62-44d5-b072-8e2ecf71d79e,Protein Powder,2024-10-05,3,182.96
Twitter,HKVitals,New Year Fit,17,5e766aa8-dd14-4607-b9e3-9e38075dc0f5,Vitamins,2025-07-20,0,0.0
Twitter,Gritzo,Healthy Start,6,7cd051fe-629a-4b67-8977-13e0229360b9,Creatine,2025-04-17,3,243.01
Instagram,MuscleBlaze,Winter Bulk,84,55e9c6f3-76f2-4bb7-993c-edb7ec00ac74,Creatine,2025-05-19,3,114.89
YouTube,Gritzo,New Year Fit,78,54bca7e7-bef4-4fc6-9171-fe9403450035,Gainers,2025-02-07,1,133.47
Twitter,HKVitals,Summer Shred,16,cb9ec193-bcf7-4fce-b881-5ce25d29172f,Protein Powder,2024-08-01,1,118.36
Twitter,Gritzo,Winter Bulk,70,2f3e378f-c958-482e-bc59-5f472aa9b252,Gainers,2025-04-21,4,135.76
YouTube,HKVitals,Healthy Start,95,a7c3a725-d6f3-4ebb-83cc-08b61b71d4de,Vitamins,2024-11-27,0,0.0
YouTube,Gritzo,Healthy Start,92,7baca00b-fe59-4328-b428-451d4b108604,Creatine,2025-06-04,0,0.0
Twitter,HKVitals,Winter Bulk,38,3490022e-aaab-485f-b395-a4c685c894b6,Creatine,2024-10-10,2,84.31
Instagram,HKVitals,Summer Shred,90,86885c5b-2bf7-4c9a-9320-c350c60e6014,Protein Powder,2025-07-07,2,214.97
YouTube,MuscleBlaze,New Year Fit,53,9f7c07ff-b547-4404-976d-5057e3595f30,Creatine,2025-03-08,4,120.19
Twitter,HKVitals,Winter Bulk,27,e5b4e2d2-203f-40f7-9b66-df507fd1dfb0,Vitamins,2025-06-22,1,60.97
YouTube,HKVitals,Winter Bulk,95,aa7217a7-eac4-4adc-8a27-88e91cd3fa19,Protein Powder,2025-07-02,3,238.98
YouTube,MuscleBlaze,Winter Bulk,93,6b8b9968-3102-4126-ba02-6ae60578fdcd,Protein Powder,2025-01-30,3,83.85
Instagram,MuscleBlaze,New Year Fit,90,86974e36-894b-42bd-b42b-08c98cfaeef7,Gainers,2025-01-08,2,58.09
Instagram,HKVitals,New Year Fit,3,c5c1b546-7f61-442a-9085-6744d96d418d,Protein Powder,2025-03-08,1,114.12
YouTube,MuscleBlaze,New Year Fit,36,a1627c79-e11a-4838-af24-9cda9fd3e907,Creatine,2024-08-18,5,517.77
YouTube,HKVitals,Healthy Start,8,67014cc1-a58e-4707-8ac7-6d0457be1edf,Gainers,2025-01-02,3,80.11
Instagram,HKVitals,New Year Fit,3,7773c371-134d-4be1-95bc-068c52968f8a,Gainers,2024-10-09,3,106.45
Twitter,HKVitals,Winter Bulk,6,a57edc10-8db1-4d62-8958-2868972b67fb,Vitamins,2025-04-15,0,0.0
Twitter,Gritzo,New Year Fit,24,a21abbc0-0094-4524-9e24-b10470ef2ad6,Protein Powder,2025-07-02,1,111.19
Instagram,MuscleBlaze,Summer Shred,40,4508ad6d-6d29-42e1-9d72-2a1357cb18fc,Creatine,2025-07-06,3,270.38
YouTube,Gritzo,Healthy Start,78,99e188dc-fba1-4f1c-9674-f908b9db8a54,Creatine,2025-06-07,1,20.22
YouTube,Gritzo,Summer Shred,28,259159a5-e000-4d2f-93a7-82657210caad,Creatine,2024-12-02,0,0.0
YouTube,Gritzo,New Year Fit,80,33032044-ed01-4bc9-a63e-c58d38b5cc77,Gainers,2025-07-03,2,281.44
YouTube,Gritzo,Summer Shred,95,6a9915ae-7b78-4dc1-8092-e3ba85646e8e,Protein Powder,2025-07-20,3,128.43
Instagram,HKVitals,Healthy Start,50,dd4c4e7b-b9e0-4830-b019-758896d15bad,Gainers,2024-11-25,5,126.16
Instagram,HKVitals,Healthy Start,74,cf85a5fe-554a-49eb-a53d-5425b34a4358,Vitamins,2024-08-14,3,393.69
Twitter,MuscleBlaze,Winter Bulk,60,108c97e7-35c6-4d77-a9e1-b3505976f710,Vitamins,2025-07-12,4,573.9
YouTube,MuscleBlaze,Healthy Start,36,6583774d-5e91-4508-8745-6aed6f86ed45,Protein Powder,2025-01-23,1,76.11
Twitter,Gritzo,Healthy Start,99,f174555c-b7e2-4818-9662-e9216f0699a6,Creatine,2025-03-09,4,573.42
Instagram,HKVitals,Summer Shred,51,c1c4ca61-1097-4d64-aa5a-2a9dc8560662,Creatine,2024-12-02,0,0.0
Twitter,MuscleBlaze,Healthy Start,35,1a429a6c-99c8-4f93-b25e-ccd14c3b4103,Protein Powder,2024-08-24,2,84.68
Instagram,MuscleBlaze,Healthy Start,40,24fa571d-8c3c-413a-a15b-239bf8fb1186,Creatine,2025-06-29,1,46.51
Instagram,HKVitals,New Year Fit,57,e845f036-ca36-45ac-af1b-317a6e481fea,Protein Powder,2024-11-17,1,123.73
Instagram,HKVitals,New Year Fit,2,5ac42753-6146-401e-8635-aa7088772edf,Protein Powder,2024-08-23,5,548.07
Instagram,MuscleBlaze,Winter Bulk,62,34120cd0-5731-4a96-9e2a-94881b3da15a,Gainers,2025-03-18,0,0.0
Twitter,Gritzo,Summer Shred,75,33d59dbb-6e5b-4a41-9e26-3ee78212d44f,Creatine,2024-09-17,3,144.73
Instagram,HKVitals,Healthy Start,71,dee67821-cf22-4fdb-94c8-e88b87d38de7,Protein Powder,2024-11-04,0,0.0
Twitter,HKVitals,Healthy Start,24,27086284-4b35-445e-bac3-c31ee74d39b8,Creatine,2025-05-16,2,170.32
Twitter,Gritzo,Winter Bulk,64,bdf612fd-cc62-402d-a871-5eaca5df081e,Vitamins,2024-08-05,1,104.47
YouTube,MuscleBlaze,Winter Bulk,23,69dca1dc-7f0c-4c85-b495-7275785d3521,Protein Powder,2024-11-22,0,0.0
Instagram,Gritzo,Summer Shred,15,7fdcd72a-fae9-4e39-892f-3ee725548622,Vitamins,2024-11-21,2,88.16
YouTube,MuscleBlaze,New Year Fit,65,052e7cee-7a1d-44c8-bfaa-6f19455579f2,Creatine,2024-08-06,1,49.45
Instagram,Gritzo,Winter Bulk,71,5428bcf7-a58c-406b-8907-f1fa67e6bf8e,Protein Powder,2025-01-09,2,241.75
Twitter,Gritzo,Healthy Start,34,364803e3-2b80-4672-95b1-ae723ff8d9c5,Protein Powder,2024-12-01,1,26.35
Twitter,HKVitals,Summer Shred,46,fea84abb-29a1-4fd2-8457-55f0d2e781cf,Vitamins,2024-07-31,1,39.28
Twitter,MuscleBlaze,Summer Shred,14,8d5e40dc-a63d-4278-a38e-2466a2996a26,Gainers,2024-08-20,0,0.0
Twitter,MuscleBlaze,Summer Shred,66,d3634243-00a1-4906-86fa-11b6607aade2,Vitamins,2024-08-13,4,234.36
Twitter,MuscleBlaze,Healthy Start,42,b9670d56-b990-4e1b-b23a-0e7fc6ef5a30,Gainers,2024-10-30,1,37.2
YouTube,MuscleBlaze,New Year Fit,83,3e499124-df5a-41f9-afa9-6351a53c14bc,Creatine,2024-09-27,0,0.0
YouTube,HKVitals,Healthy Start,4,56db01cc-8efb-498e-bcd5-60c60b950e2c,Creatine,2025-01-01,4,317.97
YouTube,HKVitals,Healthy Start,53,084c7158-45a9-4a0d-8c29-d2968062d42c,Gainers,2025-01-19,1,38.61
YouTube,HKVitals,Summer Shred,80,0c2b51b1-9b87-45d6-b170-e00e68ba56eb,Vitamins,2025-02-24,2,79.09
Twitter,Gritzo,Healthy Start,6,2923518e-227a-4b32-8ba8-cab2949d6f41,Vitamins,2025-04-16,1,67.3
YouTube,HKVitals,Summer Shred,4,e31878ea-6012-44fb-981a-e77845bd4cb7,Vitamins,2024-10-04,0,0.0
Twitter,HKVitals,Healthy Start,66,7a73a6f4-e747-4734-b0dd-b12ec0456d50,Vitamins,2025-03-27,1,32.26
Twitter,HKVitals,Summer Shred,75,b3e39268-0dcb-482c-9b5a-98a6112a3ccd,Vitamins,2024-12-13,3,388.85
YouTube,MuscleBlaze,Summer Shred,98,5f53f556-d9bb-4192-a110-23bb4ef6453a,Protein Powder,2025-02-18,4,320.67
Instagram,Gritzo,New Year Fit,73,e496fe59-1983-4ae0-9629-d8183565bad2,Protein Powder,2024-11-16,8,1018.04
Instagram,HKVitals,New Year Fit,7,74ceb054-a964-4222-b517-c6b9c1951747,Gainers,2025-03-04,3,424.91
Twitter,MuscleBlaze,Winter Bulk,35,aa9793e4-4263-494b-a4fb-af742ffe9182,Creatine,2025-07-15,2,255.68
YouTube,MuscleBlaze,Winter Bulk,43,f9145f52-059d-40e6-bdb1-380c899c1c8d,Creatine,2024-12-05,4,84.45
Twitter,Gritzo,Healthy Start,59,bc0dd820-0d69-4c98-921e-2341c52df57f,Protein Powder,2024-11-22,1,102.0
Instagram,HKVitals,New Year Fit,31,6157c763-87b7-4cd5-a37b-a4646eeab9d6,Gainers,2024-11-10,3,361.62
YouTube,HKVitals,Healthy Start,11,cb91cf3b-f9e5-48f8-91f1-10013c347052,Protein Powder,2025-04-11,0,0.0
Instagram,HKVitals,New Year Fit,84,35bb28fd-e2db-41f4-bdc1-c01fd522adfe,Vitamins,2025-03-07,1,122.59
Twitter,Gritzo,Winter Bulk,54,957d2456-14e4-4d93-a8a7-d47adbc003b5,Vitamins,2024-12-19,1,25.27
YouTube,Gritzo,New Year Fit,32,37b402cf-e557-4646-8874-37f0f55971e7,Vitamins,2025-07-04,3,371.93
Twitter,HKVitals,Healthy Start,34,7b0f32cb-6146-4f5f-b09c-d80f05ad8653,Creatine,2025-05-01,2,203.35
Twitter,HKVitals,Summer Shred,16,b9813edb-d919-4cb1-acae-261f0862a1d6,Gainers,2024-08-24,3,430.93
YouTube,Gritzo,Winter Bulk,65,f3ac3b02-9caa-4181-805e-107348b3bf62,Gainers,2025-05-27,2,138.95
Twitter,HKVitals,Winter Bulk,99,72e814da-959f-409d-a68f-57485081b541,Vitamins,2025-01-05,2,182.11
Instagram,HKVitals,Winter Bulk,2,c34cdbc3-4573-4c54-8c30-4f194e42542a,Protein Powder,2024-08-28,0,0.0
Twitter,MuscleBlaze,New Year Fit,34,fee3f4e7-671d-4768-b5a3-2a9008fa2cc0,Protein Powder,2025-05-30,1,131.62
Instagram,Gritzo,New Year Fit,5,bf37af94-8b82-4682-92ea-3f8c91dbc3ad,Protein Powder,2024-12-12,3,315.54
Twitter,Gritzo,Summer Shred,22,0e3fe896-fe4a-40c0-b595-de7fe802f82a,Vitamins,2025-06-03,1,75.18
Instagram,HKVitals,New Year Fit,68,0d72dfde-db45-4e9e-807f-2b9784abb3c5,Gainers,2024-10-22,1,65.33
Twitter,Gritzo,New Year Fit,17,769e5f57-276d-4d59-9368-beec5aa7396f,Vitamins,2024-09-10,3,433.03
Twitter,HKVitals,Summer Shred,38,3229b524-e3ca-4e26-8435-14ca6e65832a,Creatine,2024-09-22,2,292.54
Twitter,MuscleBlaze,Summer Shred,76,56f80d42-1a8d-4f52-9d31-ece11546fc09,Protein Powder,2024-09-06,2,69.72
YouTube,HKVitals,Healthy Start,95,ef911e31-ff3c-4b59-9db7-71a021431303,Gainers,2024-12-19,4,100.86
YouTube,HKVitals,New Year Fit,81,9af76f7a-593c-4d47-ae74-d13b8451e245,Gainers,2025-07-13,2,275.55
Instagram,Gritzo,New Year Fit,97,ddce2c08-775b-4a45-b7fb-5c17659e37b6,Vitamins,2024-10-06,1,135.58
Twitter,MuscleBlaze,Summer Shred,24,d22bf16a-a892-47f5-a27d-c844d13dbec4,Vitamins,2024-12-30,1,132.09
Twitter,HKVitals,Healthy Start,76,6155f080-b2d2-44f5-a2df-1824eb815f57,Gainers,2024-11-22,4,190.68
Twitter,Gritzo,New Year Fit,42,3a553f89-ce72-49b8-aa53-df572bcf4571,Vitamins,2024-09-14,0,0.0
YouTube,MuscleBlaze,Healthy Start,93,5ca96341-2b60-47a6-bb52-2b8b99635824,Protein Powder,2025-03-19,0,0.0
YouTube,MuscleBlaze,New Year Fit,39,b073eb96-8617-47ca-bf0d-97031c8d035b,Creatine,2024-08-22,0,0.0
Instagram,HKVitals,New Year Fit,73,53d3a847-4c4b-4821-b71d-a8480672f5b3,Creatine,2024-08-02,0,0.0
Instagram,MuscleBlaze,Healthy Start,50,44ea3b54-d98c-495e-8746-0b65b9c2f3ef,Vitamins,2024-12-06,1,133.11
Twitter,Gritzo,Winter Bulk,6,d127bfd3-efcb-4e75-a47a-85da79c2f81b,Gainers,2025-05-09,2,226.08
YouTube,HKVitals,Healthy Start,36,e9c974e3-3880-487e-806a-8826c1a20bc1,Protein Powder,2025-06-26,2,129.96
Twitter,HKVitals,Winter Bulk,37,4e4c8a12-2cb8-45ea-a47c-26e79d82c359,Protein Powder,2024-10-16,3,264.4
YouTube,MuscleBlaze,New Year Fit,36,672f7a03-5a84-454b-b35c-07e64e8bf4d4,Gainers,2024-08-08,0,0.0
Twitter,Gritzo,Healthy Start,22,18bb86e9-ee35-47fc-a577-22aaf1ecc3d0,Creatine,2025-03-13,5,167.23
Instagram,Gritzo,Summer Shred,97,bb1ff3bb-62ee-407b-bccc-f3ac76622a6f,Vitamins,2024-09-29,1,42.11
YouTube,MuscleBlaze,Winter Bulk,36,3a6e1439-acc6-4181-a7b1-780ed0bd8db7,Protein Powder,2024-12-01,3,366.39
Instagram,Gritzo,Winter Bulk,71,0bbd51a1-2fef-4cc1-9805-be1e3bc86da2,Protein Powder,2025-01-12,3,195.62
Twitter,HKVitals,Winter Bulk,6,15901dc0-28e4-47af-8de1-a871c8d79b32,Protein Powder,2024-12-12,2,157.56
YouTube,HKVitals,Healthy Start,4,8e8d70d2-64ba-44e3-a478-aa8af575c21a,Vitamins,2024-09-18,2,166.87
Instagram,Gritzo,New Year Fit,74,1e819b7b-dfb1-40e3-94d4-1cb9e5d0d3b0,Gainers,2024-11-29,1,99.5
Twitter,MuscleBlaze,New Year Fit,17,54402129-53f3-4be7-b7f2-be38c729854f,Creatine,2025-02-13,2,125.56
YouTube,HKVitals,Summer Shred,92,a55947e7-b66f-4296-99a1-c0bc654d9a0c,Gainers,2024-10-29,1,57.04
Twitter,MuscleBlaze,Healthy Start,64,7c8c1acd-fd64-4912-b4d2-0b80e6e918dc,Protein Powder,2025-05-25,2,195.91
YouTube,MuscleBlaze,Summer Shred,36,08d1a44b-9be9-46ed-8ff7-2e4109aa67ee,Creatine,2025-03-07,2,72.87
Instagram,HKVitals,Winter Bulk,96,c314e78f-c5ef-4e39-ae88-d4fee3aa3a77,Protein Powder,2024-10-21,3,254.44
YouTube,HKVitals,Healthy Start,21,473165ce-390b-4c98-af4e-1a678efa4cf5,Creatine,2025-05-26,2,227.58
YouTube,MuscleBlaze,Summer Shred,81,cb81de7e-c96d-4710-bd30-498541cd6c50,Creatine,2025-04-19,0,0.0
Instagram,MuscleBlaze,Summer Shred,56,5b7f0f93-32b4-41db-983b-db7b3daefd0c,Creatine,2024-09-20,2,296.11
Twitter,MuscleBlaze,Summer Shred,72,88ad672c-af25-4d3b-b06c-0edef3f7ae4e,Protein Powder,2025-06-28,3,427.15
Instagram,Gritzo,New Year Fit,18,7875f15f-39ab-4b53-8250-bd8be5e110fc,Vitamins,2024-09-15,3,444.36
Twitter,MuscleBlaze,Healthy Start,26,2bcd66e2-cffb-46c3-90cc-4251cb79ecd5,Gainers,2025-01-23,1,48.56
Twitter,HKVitals,Winter Bulk,63,f3c8ae14-e670-4ec4-b273-db2010a8ec61,Gainers,2025-04-06,1,80.13
Twitter,Gritzo,Winter Bulk,17,8f369719-005b-4d45-b372-65fa07aceff6,Protein Powder,2025-01-19,2,295.46
YouTube,HKVitals,Winter Bulk,93,414b362c-ba0c-4af9-8e2d-2597d50a3061,Protein Powder,2024-09-29,1,31.66
Instagram,Gritzo,New Year Fit,9,977a762d-30c9-488e-87da-c4a2a1d45620,Vitamins,2025-02-04,5,708.38
YouTube,Gritzo,Summer Shred,23,8370a4b6-30b3-407e-b6d2-5fc9e0366b56,Gainers,2025-03-01,3,158.88
Twitter,Gritzo,New Year Fit,34,1aab99f5-5bc9-4daf-ab16-6c1fb55c9515,Vitamins,2024-10-05,0,0.0
YouTube,HKVitals,New Year Fit,45,2ee8818e-38f7-40ba-8bbe-aba7ce26a9aa,Vitamins,2024-10-16,5,354.04
YouTube,HKVitals,Healthy Start,30,2446b4a2-ccf2-450c-bea1-0476d44231b5,Gainers,2024-08-13,5,347.75
YouTube,Gritzo,New Year Fit,81,767726d3-bee9-4585-96bd-560c91c85ee1,Creatine,2025-07-17,3,204.04
Instagram,MuscleBlaze,Healthy Start,62,528ab6b5-4469-4bb5-a4c8-b97c57232260,Protein Powder,2025-06-16,3,167.9
Instagram,HKVitals,Healthy Start,15,07d05593-94e4-455d-ab07-6ef7dbfa649d,Gainers,2025-05-09,1,134.31
Twitter,MuscleBlaze,Winter Bulk,42,37b8a586-58de-4e93-b05c-08d9d3c79728,Gainers,2025-05-04,2,196.68
YouTube,Gritzo,New Year Fit,23,a44546bf-f633-4234-bd21-bda89763306f,Creatine,2024-12-05,1,73.17
Instagram,Gritzo,Healthy Start,15,a559b3f7-8ee5-4093-b78b-740cc04887fb,Gainers,2024-10-25,5,611.54
Twitter,Gritzo,New Year Fit,17,492c0da6-f27b-4578-9fb5-be56977b50fc,Gainers,2024-12-07,4,193.59
YouTube,HKVitals,Winter Bulk,53,af18a847-bedf-4818-a899-1d952ab088e0,Protein Powder,2025-05-07,3,386.08
Twitter,MuscleBlaze,Winter Bulk,35,f07d573e-8cb8-4a26-972c-6f024a297f57,Gainers,2025-02-22,2,295.9
Twitter,Gritzo,Healthy Start,72,e617a23d-e170-47b5-87a0-d2df93a098bd,Creatine,2024-10-02,3,113.47
Instagram,HKVitals,New Year Fit,41,d741f15f-9134-49c1-baa7-62be7da92027,Gainers,2024-09-13,1,91.89
YouTube,MuscleBlaze,New Year Fit,55,d23e3454-0782-4c9f-9d64-99418fce8e9b,Creatine,2024-12-02,2,267.67
